<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.04.11	00:00:00	1.14166	1.14474	1.13723	1.14059	120463	0	50
2016.04.12	00:00:00	1.14047	1.14648	1.13456	1.13862	135276	0	50
2016.04.13	00:00:00	1.13853	1.13913	1.12681	1.12730	150721	0	50
2016.04.14	00:00:00	1.12732	1.12948	1.12338	1.12656	134884	0	50
2016.04.15	00:00:00	1.12680	1.13171	1.12458	1.12843	111202	0	50
2016.04.18	00:00:00	1.13029	1.13321	1.12738	1.13116	112111	0	50
2016.04.19	00:00:00	1.13110	1.13847	1.13033	1.13572	117046	0	50
2016.04.20	00:00:00	1.13572	1.13879	1.12905	1.12951	125070	0	50
2016.04.21	00:00:00	1.12953	1.13987	1.12697	1.12880	150651	0	50
2016.04.22	00:00:00	1.12872	1.13087	1.12182	1.12257	141149	0	50
2016.04.25	00:00:00	1.12180	1.12782	1.12179	1.12672	127033	0	50
2016.04.26	00:00:00	1.12627	1.13398	1.12563	1.12958	131259	0	50
2016.04.27	00:00:00	1.12975	1.13614	1.12717	1.13192	140977	0	50
2016.04.28	00:00:00	1.13231	1.13679	1.12963	1.13517	170518	0	50
2016.04.29	00:00:00	1.13481	1.14593	1.13474	1.14518	171212	0	50
2016.05.02	00:00:00	1.14601	1.15360	1.14482	1.15327	126718	0	50
2016.05.03	00:00:00	1.15322	1.16162	1.14954	1.14963	155611	0	50
2016.05.04	00:00:00	1.14962	1.15296	1.14664	1.14863	157549	0	50
2016.05.05	00:00:00	1.14863	1.14938	1.13860	1.14052	125324	0	50
2016.05.06	00:00:00	1.14052	1.14790	1.13866	1.14016	137149	0	50
2016.05.09	00:00:00	1.13960	1.14198	1.13751	1.13822	113299	0	50
2016.05.10	00:00:00	1.13825	1.14099	1.13586	1.13721	109314	0	50
2016.05.11	00:00:00	1.13721	1.14466	1.13690	1.14261	102536	0	50
2016.05.12	00:00:00	1.14261	1.14292	1.13707	1.13758	116233	0	50
2016.05.13	00:00:00	1.13756	1.13799	1.12829	1.13059	133910	0	50
2016.05.16	00:00:00	1.13115	1.13423	1.13023	1.13193	98643	0	50
2016.05.17	00:00:00	1.13201	1.13488	1.13019	1.13120	116032	0	50
2016.05.18	00:00:00	1.13124	1.13162	1.12143	1.12153	144143	0	50
2016.05.19	00:00:00	1.12157	1.12300	1.11801	1.12028	141903	0	50
2016.05.20	00:00:00	1.12028	1.12373	1.11963	1.12196	106762	0	50
2016.05.23	00:00:00	1.12088	1.12429	1.11875	1.12202	107498	0	50
2016.05.24	00:00:00	1.12201	1.12270	1.11325	1.11399	128621	0	50
2016.05.25	00:00:00	1.11404	1.11669	1.11288	1.11550	120532	0	50
2016.05.26	00:00:00	1.11551	1.12169	1.11495	1.11933	126231	0	50
2016.05.27	00:00:00	1.11936	1.12007	1.11108	1.11125	118341	0	50
2016.05.30	00:00:00	1.11134	1.11446	1.10980	1.11384	70830	0	50
2016.05.31	00:00:00	1.11384	1.11735	1.11222	1.11315	135044	0	50
2016.06.01	00:00:00	1.11314	1.11941	1.11142	1.11875	143280	0	50
2016.06.02	00:00:00	1.11876	1.12201	1.11453	1.11507	129773	0	50
2016.06.03	00:00:00	1.11508	1.13738	1.11367	1.13723	151055	0	50
2016.06.06	00:00:00	1.13561	1.13928	1.13257	1.13534	146574	0	50
2016.06.07	00:00:00	1.13538	1.13805	1.13387	1.13569	119037	0	50
2016.06.08	00:00:00	1.13570	1.14106	1.13546	1.13934	114946	0	50
2016.06.09	00:00:00	1.13942	1.14156	1.13056	1.13171	122791	0	50
2016.06.10	00:00:00	1.13165	1.13214	1.12452	1.12527	133091	0	50
2016.06.13	00:00:00	1.12495	1.13031	1.12320	1.12895	151251	0	50
2016.06.14	00:00:00	1.12899	1.12984	1.11888	1.12072	135996	0	50
2016.06.15	00:00:00	1.12071	1.12988	1.11898	1.12591	134859	0	50
2016.06.16	00:00:00	1.12589	1.12948	1.11309	1.12243	178360	0	50
2016.06.17	00:00:00	1.12243	1.12963	1.12228	1.12767	132315	0	50
2016.06.20	00:00:00	1.13318	1.13825	1.13021	1.13139	136292	0	50
2016.06.21	00:00:00	1.13138	1.13496	1.12403	1.12422	122143	0	50
2016.06.22	00:00:00	1.12422	1.13377	1.12365	1.12940	116775	0	50
2016.06.23	00:00:00	1.12951	1.14214	1.12950	1.13849	154703	0	50
2016.06.24	00:00:00	1.13849	1.14282	1.09115	1.10992	360830	0	50
2016.06.27	00:00:00	1.10104	1.10836	1.09709	1.10226	243830	0	50
2016.06.28	00:00:00	1.10228	1.11117	1.10101	1.10637	161958	0	50
2016.06.29	00:00:00	1.10635	1.11304	1.10493	1.11230	158598	0	50
2016.06.30	00:00:00	1.11228	1.11545	1.10240	1.11065	183808	0	50
2016.07.01	00:00:00	1.11056	1.11695	1.10721	1.11402	131843	0	50
2016.07.04	00:00:00	1.11250	1.11597	1.10979	1.11524	83144	0	50
2016.07.05	00:00:00	1.11534	1.11863	1.10623	1.10755	123952	0	50
2016.07.06	00:00:00	1.10757	1.11117	1.10290	1.11007	163002	0	50
2016.07.07	00:00:00	1.11006	1.11071	1.10527	1.10613	131111	0	50
2016.07.08	00:00:00	1.10627	1.11205	1.10020	1.10540	128771	0	50
2016.07.11	00:00:00	1.10500	1.10746	1.10156	1.10577	118357	0	50
2016.07.12	00:00:00	1.10575	1.11263	1.10521	1.10603	134842	0	50
2016.07.13	00:00:00	1.10604	1.11199	1.10420	1.10893	125785	0	50
2016.07.14	00:00:00	1.10885	1.11648	1.10875	1.11186	142560	0	50
2016.07.15	00:00:00	1.11189	1.11489	1.10247	1.10370	136014	0	50
2016.07.18	00:00:00	1.10494	1.10843	1.10375	1.10752	115432	0	50
2016.07.19	00:00:00	1.10753	1.10804	1.09998	1.10207	113185	0	50
2016.07.20	00:00:00	1.10213	1.10301	1.09813	1.10134	111546	0	50
2016.07.21	00:00:00	1.10133	1.10598	1.09794	1.10263	140512	0	50
2016.07.22	00:00:00	1.10261	1.10410	1.09554	1.09718	116994	0	50
2016.07.25	00:00:00	1.09711	1.09987	1.09520	1.09948	91872	0	50
2016.07.26	00:00:00	1.09948	1.10299	1.09781	1.09859	100037	0	50
2016.07.27	00:00:00	1.09862	1.10647	1.09609	1.10577	128122	0	50
2016.07.28	00:00:00	1.10577	1.11196	1.10521	1.10778	117395	0	50
2016.07.29	00:00:00	1.10773	1.11973	1.10728	1.11773	144353	0	50
2016.08.01	00:00:00	1.11750	1.11838	1.11550	1.11611	88377	0	50
2016.08.02	00:00:00	1.11612	1.12337	1.11583	1.12230	105277	0	50
2016.08.03	00:00:00	1.12230	1.12271	1.11406	1.11482	93324	0	50
2016.08.04	00:00:00	1.11485	1.11564	1.11137	1.11289	101896	0	50
2016.08.05	00:00:00	1.11291	1.11612	1.10458	1.10851	95645	0	50
2016.08.08	00:00:00	1.10810	1.11051	1.10721	1.10878	75964	0	50
2016.08.09	00:00:00	1.10877	1.11226	1.10705	1.11171	80913	0	50
2016.08.10	00:00:00	1.11168	1.11902	1.11124	1.11746	93191	0	50
2016.08.11	00:00:00	1.11748	1.11918	1.11353	1.11366	86949	0	50
2016.08.12	00:00:00	1.11367	1.12214	1.11314	1.11654	90332	0	50
2016.08.15	00:00:00	1.11674	1.12036	1.11535	1.11830	73050	0	50
2016.08.16	00:00:00	1.11830	1.13226	1.11775	1.12783	112536	0	50
2016.08.17	00:00:00	1.12783	1.13159	1.12405	1.12891	102857	0	50
2016.08.18	00:00:00	1.12891	1.13664	1.12841	1.13541	112730	0	50
2016.08.19	00:00:00	1.13540	1.13599	1.13041	1.13250	98903	0	50
2016.08.22	00:00:00	1.13091	1.13306	1.12710	1.13195	97769	0	50
2016.08.23	00:00:00	1.13196	1.13553	1.13032	1.13040	87685	0	50
2016.08.24	00:00:00	1.13046	1.13114	1.12452	1.12632	84924	0	50
2016.08.25	00:00:00	1.12630	1.12975	1.12592	1.12840	68166	0	50
2016.08.26	00:00:00	1.12828	1.13410	1.11805	1.11928	113027	0	50
2016.08.29	00:00:00	1.11780	1.12077	1.11580	1.11887	79286	0	50
2016.08.30	00:00:00	1.11886	1.11925	1.11321	1.11398	74662	0	50
2016.08.31	00:00:00	1.11418	1.11655	1.11232	1.11576	81177	0	50
2016.09.01	00:00:00	1.11576	1.12052	1.11276	1.11968	81018	0	50
2016.09.02	00:00:00	1.11965	1.12521	1.11504	1.11564	85712	0	50
2016.09.05	00:00:00	1.11575	1.11824	1.11394	1.11473	65344	0	50
2016.09.06	00:00:00	1.11473	1.12631	1.11409	1.12554	94428	0	50
2016.09.07	00:00:00	1.12553	1.12714	1.12288	1.12389	95496	0	50
2016.09.08	00:00:00	1.12389	1.13272	1.12345	1.12601	111652	0	50
2016.09.09	00:00:00	1.12595	1.12852	1.11985	1.12318	98968	0	50
2016.09.12	00:00:00	1.12363	1.12684	1.12104	1.12344	118464	0	50
2016.09.13	00:00:00	1.12344	1.12602	1.12040	1.12197	101822	0	50
2016.09.14	00:00:00	1.12199	1.12740	1.12105	1.12492	90696	0	50
2016.09.15	00:00:00	1.12487	1.12840	1.12191	1.12415	92685	0	50
2016.09.16	00:00:00	1.12430	1.12500	1.11496	1.11564	82893	0	50
2016.09.19	00:00:00	1.11527	1.11978	1.11509	1.11736	74062	0	50
2016.09.20	00:00:00	1.11734	1.12134	1.11500	1.11504	85158	0	50
2016.09.21	00:00:00	1.11500	1.11964	1.11230	1.11887	111158	0	50
2016.09.22	00:00:00	1.11889	1.12572	1.11848	1.12072	85260	0	50
2016.09.23	00:00:00	1.12072	1.12406	1.11939	1.12279	79907	0	50
2016.09.26	00:00:00	1.12292	1.12792	1.12210	1.12534	89422	0	50
2016.09.27	00:00:00	1.12534	1.12589	1.11910	1.12145	97448	0	50
2016.09.28	00:00:00	1.12130	1.12369	1.11818	1.12164	87966	0	50
2016.09.29	00:00:00	1.12170	1.12498	1.11969	1.12213	94425	0	50
2016.09.30	00:00:00	1.12219	1.12507	1.11534	1.12375	115240	0	50
2016.10.03	00:00:00	1.12285	1.12439	1.12052	1.12114	73452	0	50
2016.10.04	00:00:00	1.12111	1.12387	1.11380	1.12048	103043	0	50
2016.10.05	00:00:00	1.12049	1.12334	1.11897	1.12040	86293	0	50
2016.10.06	00:00:00	1.12046	1.12127	1.11399	1.11498	85973	0	50
2016.10.07	00:00:00	1.11490	1.12048	1.11043	1.11999	135648	0	50
2016.10.10	00:00:00	1.11791	1.12035	1.11315	1.11377	76847	0	50
2016.10.11	00:00:00	1.11377	1.11425	1.10488	1.10538	95451	0	50
2016.10.12	00:00:00	1.10538	1.10678	1.10045	1.10073	109908	0	50
2016.10.13	00:00:00	1.10072	1.10577	1.09855	1.10557	103049	0	50
2016.10.14	00:00:00	1.10553	1.10585	1.09705	1.09724	93521	0	50
2016.10.17	00:00:00	1.09688	1.10079	1.09639	1.09983	87166	0	50
2016.10.18	00:00:00	1.09988	1.10263	1.09700	1.09804	86639	0	50
2016.10.19	00:00:00	1.09804	1.10049	1.09551	1.09735	85356	0	50
2016.10.20	00:00:00	1.09732	1.10392	1.09158	1.09287	80307	0	50
2016.10.21	00:00:00	1.09291	1.09298	1.08594	1.08808	83966	0	50
2016.10.24	00:00:00	1.08812	1.08997	1.08596	1.08810	90609	0	50
2016.10.25	00:00:00	1.08814	1.09050	1.08510	1.08883	114390	0	50
2016.10.26	00:00:00	1.08880	1.09468	1.08743	1.09078	108322	0	50
2016.10.27	00:00:00	1.09078	1.09422	1.08823	1.08949	111428	0	50
2016.10.28	00:00:00	1.08949	1.09916	1.08930	1.09848	129355	0	50
2016.10.31	00:00:00	1.09917	1.09917	1.09358	1.09800	92592	0	50
2016.11.01	00:00:00	1.09805	1.10690	1.09600	1.10553	107506	0	50
2016.11.02	00:00:00	1.10554	1.11231	1.10496	1.10947	125561	0	50
2016.11.03	00:00:00	1.10951	1.11259	1.10597	1.11041	110903	0	50
2016.11.04	00:00:00	1.11036	1.11397	1.10798	1.11387	99718	0	50
2016.11.07	00:00:00	1.10528	1.11103	1.10274	1.10402	104809	0	50
2016.11.08	00:00:00	1.10402	1.10670	1.10088	1.10242	100226	0	50
2016.11.09	00:00:00	1.10250	1.12996	1.09069	1.09093	354171	0	50
2016.11.10	00:00:00	1.09091	1.09535	1.08649	1.08893	198006	0	50
2016.11.11	00:00:00	1.08893	1.09235	1.08304	1.08600	181983	0	50
2016.11.14	00:00:00	1.08339	1.08409	1.07091	1.07373	197899	0	50
2016.11.15	00:00:00	1.07369	1.08167	1.07141	1.07224	154284	0	50
2016.11.16	00:00:00	1.07224	1.07596	1.06662	1.06907	139553	0	50
2016.11.17	00:00:00	1.06907	1.07455	1.06200	1.06251	139190	0	50
2016.11.18	00:00:00	1.06254	1.06429	1.05692	1.05886	161522	0	50
2016.11.21	00:00:00	1.05935	1.06491	1.05785	1.06274	146873	0	50
2016.11.22	00:00:00	1.06274	1.06579	1.05835	1.06255	133330	0	50
2016.11.23	00:00:00	1.06248	1.06436	1.05260	1.05521	132203	0	50
2016.11.24	00:00:00	1.05522	1.05853	1.05180	1.05519	114520	0	50
2016.11.25	00:00:00	1.05520	1.06274	1.05385	1.05908	145232	0	50
2016.11.28	00:00:00	1.06086	1.06856	1.05636	1.06140	144613	0	50
2016.11.29	00:00:00	1.06140	1.06543	1.05649	1.06493	129099	0	50
2016.11.30	00:00:00	1.06492	1.06666	1.05526	1.05871	158350	0	50
2016.12.01	00:00:00	1.05879	1.06687	1.05845	1.06622	153551	0	50
2016.12.02	00:00:00	1.06614	1.06899	1.06253	1.06715	136285	0	50
2016.12.05	00:00:00	1.06667	1.07966	1.05058	1.07641	206252	0	50
2016.12.06	00:00:00	1.07640	1.07854	1.06984	1.07175	116112	0	50
2016.12.07	00:00:00	1.07175	1.07684	1.07099	1.07523	95539	0	50
2016.12.08	00:00:00	1.07531	1.08731	1.05972	1.06130	149519	0	50
2016.12.09	00:00:00	1.06124	1.06297	1.05310	1.05572	100472	0	50
2016.12.12	00:00:00	1.05292	1.06518	1.05253	1.06335	100196	0	50
2016.12.13	00:00:00	1.06336	1.06673	1.06037	1.06237	90702	0	50
2016.12.14	00:00:00	1.06237	1.06701	1.04960	1.05332	112876	0	50
2016.12.15	00:00:00	1.05334	1.05394	1.03663	1.04129	159400	0	50
2016.12.16	00:00:00	1.04131	1.04742	1.04008	1.04514	120432	0	50
2016.12.19	00:00:00	1.04385	1.04794	1.03926	1.04014	104266	0	50
2016.12.20	00:00:00	1.04011	1.04180	1.03522	1.03863	99581	0	50
2016.12.21	00:00:00	1.03864	1.04512	1.03824	1.04225	87626	0	50
2016.12.22	00:00:00	1.04232	1.04993	1.04222	1.04347	99641	0	50
2016.12.23	00:00:00	1.04346	1.04690	1.04264	1.04549	64109	0	50
2016.12.26	00:00:00	1.04375	1.04676	1.04375	1.04500	95808	0	50
2016.12.27	00:00:00	1.04502	1.04634	1.04324	1.04535	58264	0	50
2016.12.28	00:00:00	1.04544	1.04797	1.03721	1.04101	81733	0	50
2016.12.29	00:00:00	1.04154	1.04939	1.04080	1.04847	105173	0	50
2016.12.30	00:00:00	1.04856	1.06528	1.04820	1.05180	151206	0	50
2017.01.02	00:00:00	1.05099	1.05294	1.04500	1.04520	82780	0	50
2017.01.03	00:00:00	1.04530	1.04902	1.03402	1.04047	123946	0	50
2017.01.04	00:00:00	1.04046	1.04998	1.03897	1.04851	123534	0	50
2017.01.05	00:00:00	1.04855	1.06153	1.04806	1.06011	171139	0	50
2017.01.06	00:00:00	1.06035	1.06216	1.05250	1.05313	133903	0	50
2017.01.09	00:00:00	1.05285	1.05831	1.05108	1.05735	113368	0	50
2017.01.10	00:00:00	1.05728	1.06271	1.05509	1.05527	135448	0	50
2017.01.11	00:00:00	1.05541	1.06229	1.04537	1.05805	165348	0	50
2017.01.12	00:00:00	1.05809	1.06848	1.05714	1.06107	170422	0	50
2017.01.13	00:00:00	1.06115	1.06755	1.05962	1.06393	129147	0	50
2017.01.16	00:00:00	1.06036	1.06359	1.05793	1.05952	97513	0	50
2017.01.17	00:00:00	1.05948	1.07195	1.05948	1.07130	158284	0	50
2017.01.18	00:00:00	1.07123	1.07151	1.06275	1.06275	121226	0	50
2017.01.19	00:00:00	1.06286	1.06766	1.05890	1.06637	149817	0	50
2017.01.20	00:00:00	1.06641	1.07095	1.06252	1.07039	143453	0	50
2017.01.23	00:00:00	1.07010	1.07691	1.06937	1.07637	135290	0	50
2017.01.24	00:00:00	1.07635	1.07749	1.07202	1.07292	116466	0	50
2017.01.25	00:00:00	1.07302	1.07698	1.07112	1.07458	116312	0	50
2017.01.26	00:00:00	1.07460	1.07658	1.06577	1.06804	122330	0	50
2017.01.27	00:00:00	1.06821	1.07249	1.06584	1.06965	107736	0	50
2017.01.30	00:00:00	1.07179	1.07402	1.06203	1.06925	116885	0	50
2017.01.31	00:00:00	1.06925	1.08123	1.06846	1.07973	155403	0	50
2017.02.01	00:00:00	1.07973	1.08074	1.07301	1.07665	130697	0	50
2017.02.02	00:00:00	1.07667	1.08289	1.07559	1.07579	137660	0	50
2017.02.03	00:00:00	1.07579	1.07977	1.07103	1.07852	130752	0	50
2017.02.06	00:00:00	1.07878	1.07901	1.07056	1.07476	116737	0	50
2017.02.07	00:00:00	1.07495	1.07499	1.06561	1.06824	115807	0	50
2017.02.08	00:00:00	1.06830	1.07139	1.06406	1.06978	121770	0	50
2017.02.09	00:00:00	1.06977	1.07096	1.06508	1.06535	114855	0	50
2017.02.10	00:00:00	1.06540	1.06678	1.06076	1.06379	113939	0	50
2017.02.13	00:00:00	1.06261	1.06585	1.05920	1.05972	105434	0	50
2017.02.14	00:00:00	1.05977	1.06334	1.05608	1.05769	127500	0	50
2017.02.15	00:00:00	1.05761	1.06094	1.05214	1.05988	135400	0	50
2017.02.16	00:00:00	1.05991	1.06794	1.05910	1.06718	135274	0	50
2017.02.17	00:00:00	1.06723	1.06768	1.06053	1.06110	114798	0	50
2017.02.20	00:00:00	1.06052	1.06330	1.06032	1.06107	85959	0	50
2017.02.21	00:00:00	1.06108	1.06154	1.05257	1.05349	114966	0	50
2017.02.22	00:00:00	1.05354	1.05739	1.04937	1.05584	134229	0	50
2017.02.23	00:00:00	1.05584	1.05952	1.05376	1.05816	118060	0	50
2017.02.24	00:00:00	1.05816	1.06179	1.05566	1.05569	124685	0	50
2017.02.27	00:00:00	1.05613	1.06308	1.05516	1.05857	125328	0	50
2017.02.28	00:00:00	1.05861	1.06303	1.05693	1.05768	132549	0	50
2017.03.01	00:00:00	1.05769	1.05893	1.05141	1.05476	167897	0	50
2017.03.02	00:00:00	1.05475	1.05515	1.04948	1.05052	133118	0	50
2017.03.03	00:00:00	1.05056	1.06240	1.05019	1.06193	147516	0	50
2017.03.06	00:00:00	1.06095	1.06399	1.05746	1.05796	118268	0	50
2017.03.07	00:00:00	1.05806	1.06026	1.05583	1.05662	104510	0	50
2017.03.08	00:00:00	1.05663	1.05743	1.05349	1.05397	120451	0	50
2017.03.09	00:00:00	1.05395	1.06155	1.05250	1.05752	155159	0	50
2017.03.10	00:00:00	1.05762	1.06992	1.05725	1.06700	147282	0	50
2017.03.13	00:00:00	1.06755	1.07142	1.06521	1.06533	134871	0	50
2017.03.14	00:00:00	1.06533	1.06629	1.05999	1.06036	118590	0	50
2017.03.15	00:00:00	1.06037	1.07400	1.06033	1.07343	138418	0	50
2017.03.16	00:00:00	1.07329	1.07703	1.07057	1.07657	151161	0	50
2017.03.17	00:00:00	1.07657	1.07825	1.07275	1.07364	120697	0	50
2017.03.20	00:00:00	1.07333	1.07773	1.07252	1.07394	96029	0	50
2017.03.21	00:00:00	1.07393	1.08192	1.07191	1.08098	141330	0	50
2017.03.22	00:00:00	1.08085	1.08247	1.07758	1.07965	135925	0	50
2017.03.23	00:00:00	1.07969	1.08050	1.07680	1.07828	125103	0	50
2017.03.24	00:00:00	1.07821	1.08179	1.07603	1.08041	116315	0	50
2017.03.27	00:00:00	1.08383	1.09061	1.08273	1.08645	118548	0	50
2017.03.28	00:00:00	1.08645	1.08727	1.07989	1.08108	98081	0	50
2017.03.29	00:00:00	1.08120	1.08267	1.07399	1.07648	117096	0	50
2017.03.30	00:00:00	1.07650	1.07695	1.06720	1.06745	111943	0	50
2017.03.31	00:00:00	1.06747	1.07019	1.06516	1.06581	116618	0	50
2017.04.03	00:00:00	1.06575	1.06811	1.06423	1.06683	114269	0	50
2017.04.04	00:00:00	1.06689	1.06771	1.06357	1.06720	108389	0	50
2017.04.05	00:00:00	1.06728	1.06891	1.06346	1.06623	129127	0	50
2017.04.06	00:00:00	1.06625	1.06841	1.06289	1.06440	135394	0	50
2017.04.07	00:00:00	1.06442	1.06669	1.05806	1.05915	168865	0	50
2017.04.10	00:00:00	1.05876	1.06067	1.05699	1.05948	101060	0	50
2017.04.11	00:00:00	1.05946	1.06301	1.05786	1.06044	110954	0	50
2017.04.12	00:00:00	1.06043	1.06751	1.05887	1.06637	127275	0	50
2017.04.13	00:00:00	1.06622	1.06777	1.06091	1.06126	117814	0	50
2017.04.14	00:00:00	1.06126	1.06300	1.06058	1.06105	53356	0	50
2017.04.17	00:00:00	1.06109	1.06706	1.06028	1.06437	75387	0	50
2017.04.18	00:00:00	1.06437	1.07361	1.06370	1.07306	135161	0	50
2017.04.19	00:00:00	1.07302	1.07370	1.06998	1.07093	108220	0	50
2017.04.20	00:00:00	1.07090	1.07776	1.07087	1.07166	113857	0	50
2017.04.21	00:00:00	1.07167	1.07380	1.06823	1.07266	110579	0	50
2017.04.24	00:00:00	1.09154	1.09198	1.08209	1.08664	175004	0	50
2017.04.25	00:00:00	1.08675	1.09500	1.08515	1.09251	118635	0	50
2017.04.26	00:00:00	1.09254	1.09509	1.08558	1.09032	151573	0	50
2017.04.27	00:00:00	1.09040	1.09330	1.08516	1.08704	140585	0	50
2017.04.28	00:00:00	1.08714	1.09474	1.08570	1.08994	131235	0	50
2017.05.01	00:00:00	1.09101	1.09240	1.08841	1.08980	60211	0	50
2017.05.02	00:00:00	1.08988	1.09332	1.08881	1.09288	90696	0	50
2017.05.03	00:00:00	1.09286	1.09370	1.08828	1.08838	109833	0	50
2017.05.04	00:00:00	1.08847	1.09872	1.08749	1.09843	133602	0	50
2017.05.05	00:00:00	1.09840	1.09991	1.09474	1.09989	125627	0	50
2017.05.08	00:00:00	1.10189	1.10217	1.09163	1.09231	132955	0	50
2017.05.09	00:00:00	1.09236	1.09336	1.08634	1.08723	124273	0	50
2017.05.10	00:00:00	1.08719	1.08982	1.08532	1.08671	112372	0	50
2017.05.11	00:00:00	1.08675	1.08931	1.08391	1.08607	102527	0	50
2017.05.12	00:00:00	1.08612	1.09343	1.08557	1.09316	107227	0	50
2017.05.15	00:00:00	1.09300	1.09896	1.09226	1.09750	92608	0	50
2017.05.16	00:00:00	1.09753	1.10972	1.09728	1.10817	122128	0	50
2017.05.17	00:00:00	1.10821	1.11623	1.10800	1.11578	154203	0	50
2017.05.18	00:00:00	1.11574	1.11720	1.10757	1.11013	189791	0	50
2017.05.19	00:00:00	1.11018	1.12119	1.10967	1.12067	123041	0	50
2017.05.22	00:00:00	1.11927	1.12636	1.11615	1.12372	102586	0	50
2017.05.23	00:00:00	1.12366	1.12684	1.11750	1.11821	157500	0	50
2017.05.24	00:00:00	1.11829	1.12200	1.11684	1.12182	147579	0	50
2017.05.25	00:00:00	1.12187	1.12502	1.11936	1.12100	122686	0	50
2017.05.26	00:00:00	1.12101	1.12347	1.11606	1.11777	127044	0	50
2017.05.29	00:00:00	1.11691	1.11899	1.11614	1.11623	61532	0	50
2017.05.30	00:00:00	1.11626	1.12055	1.11095	1.11836	130577	0	50
2017.05.31	00:00:00	1.11842	1.12522	1.11645	1.12428	132157	0	50
2017.06.01	00:00:00	1.12436	1.12568	1.12021	1.12124	110823	0	50
2017.06.02	00:00:00	1.12121	1.12852	1.12051	1.12834	113595	0	50
2017.06.05	00:00:00	1.12704	1.12841	1.12343	1.12540	94657	0	50
2017.06.06	00:00:00	1.12542	1.12843	1.12404	1.12770	114122	0	50
2017.06.07	00:00:00	1.12765	1.12826	1.12041	1.12562	132227	0	50
2017.06.08	00:00:00	1.12550	1.12692	1.11947	1.12126	151084	0	50
2017.06.09	00:00:00	1.12124	1.12370	1.11664	1.11960	179280	0	50
2017.06.12	00:00:00	1.12066	1.12322	1.11920	1.12042	111345	0	50
2017.06.13	00:00:00	1.12017	1.12250	1.11853	1.12106	100609	0	50
2017.06.14	00:00:00	1.12104	1.12960	1.11931	1.12184	171517	0	50
2017.06.15	00:00:00	1.12177	1.12286	1.11321	1.11451	142648	0	50
2017.06.16	00:00:00	1.11449	1.12016	1.11385	1.11935	105337	0	50
2017.06.19	00:00:00	1.12052	1.12128	1.11432	1.11483	98563	0	50
2017.06.20	00:00:00	1.11486	1.11651	1.11189	1.11341	116299	0	50
2017.06.21	00:00:00	1.11343	1.11691	1.11274	1.11687	91048	0	50
2017.06.22	00:00:00	1.11678	1.11779	1.11394	1.11515	82534	0	50
2017.06.23	00:00:00	1.11517	1.12090	1.11454	1.11945	75198	0	50
2017.06.26	00:00:00	1.11986	1.12198	1.11716	1.11816	91417	0	50
2017.06.27	00:00:00	1.11812	1.13494	1.11790	1.13380	132220	0	50
2017.06.28	00:00:00	1.13367	1.13906	1.12916	1.13766	163148	0	50
2017.06.29	00:00:00	1.13774	1.14456	1.13745	1.14399	156059	0	50
2017.06.30	00:00:00	1.14407	1.14455	1.13922	1.14196	151512	0	50
2017.07.03	00:00:00	1.14166	1.14268	1.13551	1.13642	102297	0	50
2017.07.04	00:00:00	1.13641	1.13770	1.13362	1.13446	96806	0	50
2017.07.05	00:00:00	1.13442	1.13687	1.13125	1.13516	117016	0	50
2017.07.06	00:00:00	1.13515	1.14250	1.13300	1.14234	124023	0	50
2017.07.07	00:00:00	1.14226	1.14398	1.13796	1.13998	121946	0	50
2017.07.10	00:00:00	1.13961	1.14182	1.13818	1.13993	87111	0	50
2017.07.11	00:00:00	1.13992	1.14797	1.13828	1.14669	111610	0	50
2017.07.12	00:00:00	1.14665	1.14896	1.13916	1.14118	146021	0	50
2017.07.13	00:00:00	1.14114	1.14559	1.13704	1.13974	135402	0	50
2017.07.14	00:00:00	1.13979	1.14719	1.13916	1.14675	118665	0	50
2017.07.17	00:00:00	1.14724	1.14872	1.14349	1.14782	102721	0	50
2017.07.18	00:00:00	1.14782	1.15832	1.14715	1.15532	160856	0	50
2017.07.19	00:00:00	1.15541	1.15568	1.15097	1.15154	112311	0	50
2017.07.20	00:00:00	1.15150	1.16581	1.14794	1.16311	174477	0	50
2017.07.21	00:00:00	1.16286	1.16828	1.16191	1.16633	130979	0	50
2017.07.24	00:00:00	1.16624	1.16843	1.16257	1.16406	115431	0	50
2017.07.25	00:00:00	1.16402	1.17124	1.16308	1.16470	130389	0	50
2017.07.26	00:00:00	1.16463	1.17400	1.16126	1.17333	144463	0	50
2017.07.27	00:00:00	1.17334	1.17767	1.16501	1.16756	157864	0	50
2017.07.28	00:00:00	1.16754	1.17641	1.16712	1.17506	143964	0	50
2017.07.31	00:00:00	1.17466	1.18457	1.17233	1.18404	128827	0	50
2017.08.01	00:00:00	1.18415	1.18442	1.17851	1.18021	131802	0	50
2017.08.02	00:00:00	1.18012	1.19105	1.17937	1.18560	141845	0	50
2017.08.03	00:00:00	1.18556	1.18931	1.18306	1.18684	129448	0	50
2017.08.04	00:00:00	1.18684	1.18894	1.17282	1.17711	143092	0	50
2017.08.07	00:00:00	1.17728	1.18142	1.17705	1.17955	101942	0	50
2017.08.08	00:00:00	1.17956	1.18239	1.17153	1.17536	123350	0	50
2017.08.09	00:00:00	1.17455	1.17638	1.16889	1.17581	159122	0	50
