<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.05.10	00:00:00	1221.85	1225.66	1217.61	1218.95	157476	0	0
2017.05.11	00:00:00	1217.95	1227.70	1216.97	1224.85	150257	0	0
2017.05.12	00:00:00	1224.29	1231.78	1224.29	1228.56	139073	0	0
2017.05.15	00:00:00	1227.92	1237.34	1226.94	1230.31	135741	0	0
2017.05.16	00:00:00	1230.12	1239.13	1230.12	1236.88	134442	0	0
2017.05.17	00:00:00	1237.05	1261.29	1236.47	1261.11	250197	0	0
2017.05.18	00:00:00	1260.92	1265.05	1246.04	1247.10	312492	0	0
2017.05.19	00:00:00	1246.22	1256.44	1246.11	1255.40	187506	0	0
2017.05.22	00:00:00	1256.70	1262.60	1251.77	1260.32	140386	0	0
2017.05.23	00:00:00	1259.59	1263.77	1250.68	1251.09	184483	0	0
2017.05.24	00:00:00	1250.69	1258.95	1247.92	1258.55	174613	0	0
2017.05.25	00:00:00	1257.27	1259.65	1253.85	1255.57	150421	0	0
2017.05.26	00:00:00	1255.32	1269.47	1253.10	1266.94	135682	0	0
2017.05.29	00:00:00	1267.95	1269.10	1265.03	1266.44	39201	0	0
2017.05.30	00:00:00	1265.97	1270.49	1259.39	1262.85	136466	0	0
2017.05.31	00:00:00	1262.02	1274.12	1259.58	1268.75	159126	0	0
2017.06.01	00:00:00	1268.25	1270.32	1261.53	1265.80	147739	0	0
2017.06.02	00:00:00	1264.92	1279.45	1258.91	1278.66	161684	0	0
2017.06.05	00:00:00	1279.97	1283.44	1277.77	1279.48	127569	0	0
2017.06.06	00:00:00	1278.81	1296.08	1278.81	1294.02	182499	0	0
2017.06.07	00:00:00	1294.18	1294.93	1282.63	1286.73	174205	0	0
2017.06.08	00:00:00	1286.42	1288.94	1271.35	1277.82	202565	0	0
2017.06.09	00:00:00	1281.23	1281.65	1264.64	1266.69	216563	0	0
2017.06.12	00:00:00	1267.01	1270.41	1263.63	1265.72	188186	0	0
2017.06.13	00:00:00	1265.41	1268.93	1259.20	1266.43	140959	0	0
2017.06.14	00:00:00	1266.35	1281.00	1257.18	1261.03	239835	0	0
2017.06.15	00:00:00	1260.60	1266.66	1251.46	1253.84	218350	0	0
2017.06.16	00:00:00	1253.40	1257.16	1251.84	1253.44	132480	0	0
2017.06.19	00:00:00	1254.17	1255.64	1243.04	1243.64	111125	0	0
2017.06.20	00:00:00	1244.04	1248.11	1241.34	1243.10	99886	0	0
2017.06.21	00:00:00	1242.75	1247.81	1240.84	1246.49	124608	0	0
2017.06.22	00:00:00	1245.20	1254.80	1245.12	1250.38	133001	0	0
2017.06.23	00:00:00	1249.81	1258.88	1249.81	1256.65	95993	0	0
2017.06.26	00:00:00	1257.18	1258.08	1235.99	1244.46	124390	0	0
2017.06.27	00:00:00	1244.21	1253.10	1241.38	1247.07	98717	0	0
2017.06.28	00:00:00	1246.28	1254.94	1246.26	1249.09	98071	0	0
2017.06.29	00:00:00	1248.70	1253.17	1239.79	1245.20	117652	0	0
2017.06.30	00:00:00	1244.86	1248.24	1239.25	1241.49	101203	0	0
2017.07.03	00:00:00	1241.71	1242.67	1218.48	1220.18	86164	0	0
2017.07.04	00:00:00	1220.50	1226.53	1220.29	1222.67	44000	0	0
2017.07.05	00:00:00	1223.93	1228.83	1217.44	1226.76	97389	0	0
2017.07.06	00:00:00	1226.90	1229.26	1222.50	1225.02	104077	0	0
2017.07.07	00:00:00	1225.04	1228.44	1207.30	1212.27	186458	0	0
2017.07.10	00:00:00	1212.09	1215.61	1204.83	1214.13	142095	0	0
2017.07.11	00:00:00	1214.11	1217.42	1208.21	1217.26	158834	0	0
2017.07.12	00:00:00	1216.30	1225.76	1213.47	1220.33	168031	0	0
2017.07.13	00:00:00	1218.69	1224.44	1216.52	1217.38	146716	0	0
2017.07.14	00:00:00	1216.68	1232.83	1214.76	1228.86	161153	0	0
2017.07.17	00:00:00	1228.87	1236.05	1228.19	1233.93	126862	0	0
2017.07.18	00:00:00	1234.05	1244.57	1232.82	1242.35	175225	0	0
2017.07.19	00:00:00	1242.83	1244.05	1235.88	1241.12	139229	0	0
2017.07.20	00:00:00	1239.52	1247.54	1235.31	1244.47	183281	0	0
2017.07.21	00:00:00	1244.47	1255.71	1243.36	1254.76	159808	0	0
2017.07.24	00:00:00	1255.17	1258.83	1251.94	1255.15	145369	0	0
2017.07.25	00:00:00	1254.75	1257.76	1249.13	1249.84	158311	0	0
2017.07.26	00:00:00	1249.39	1263.51	1243.77	1260.80	148547	0	0
2017.07.27	00:00:00	1260.37	1265.26	1254.55	1258.93	178227	0	0
2017.07.28	00:00:00	1259.06	1270.85	1257.35	1268.96	178520	0	0
2017.07.31	00:00:00	1270.14	1271.10	1265.77	1269.40	151254	0	0
2017.08.01	00:00:00	1268.78	1274.10	1262.53	1268.78	182871	0	0
2017.08.02	00:00:00	1268.59	1272.80	1262.88	1266.54	179209	0	0
2017.08.03	00:00:00	1266.37	1270.82	1256.64	1268.50	175682	0	0
2017.08.04	00:00:00	1269.02	1270.22	1254.22	1258.87	169680	0	0
2017.08.07	00:00:00	1257.86	1259.94	1255.80	1257.77	120811	0	0
2017.08.08	00:00:00	1257.04	1265.24	1251.54	1260.85	174283	0	0
2017.08.09	00:00:00	1260.34	1278.74	1260.11	1277.24	220741	0	0
2017.08.10	00:00:00	1277.33	1287.85	1274.68	1286.35	218057	0	0
2017.08.11	00:00:00	1286.65	1292.06	1281.33	1290.52	194143	0	0
2017.08.14	00:00:00	1289.50	1289.89	1278.64	1281.76	186155	0	0
2017.08.15	00:00:00	1281.52	1281.96	1267.33	1271.36	194863	0	0
2017.08.16	00:00:00	1271.16	1283.94	1267.80	1283.08	206077	0	0
2017.08.17	00:00:00	1283.87	1290.16	1281.84	1287.92	259660	0	0
2017.08.18	00:00:00	1288.01	1300.87	1283.49	1284.75	276175	0	0
2017.08.21	00:00:00	1283.61	1293.88	1280.61	1291.91	210780	0	0
2017.08.22	00:00:00	1291.12	1292.60	1282.04	1284.99	188535	0	0
2017.08.23	00:00:00	1284.70	1291.46	1282.82	1290.68	197391	0	0
2017.08.24	00:00:00	1290.40	1291.23	1284.52	1286.28	207450	0	0
2017.08.25	00:00:00	1286.09	1294.64	1276.37	1291.57	232037	0	0
2017.08.28	00:00:00	1292.19	1312.13	1291.84	1309.88	180617	0	0
2017.08.29	00:00:00	1314.96	1326.04	1305.01	1309.52	330185	0	0
2017.08.30	00:00:00	1309.17	1313.74	1305.20	1308.73	233161	0	0
2017.08.31	00:00:00	1308.72	1323.66	1297.69	1321.35	244165	0	0
2017.09.01	00:00:00	1321.13	1328.85	1316.45	1324.69	234835	0	0
2017.09.04	00:00:00	1334.53	1339.90	1331.87	1334.01	141686	0	0
2017.09.05	00:00:00	1333.79	1344.38	1326.17	1339.67	282218	0	0
2017.09.06	00:00:00	1339.03	1342.49	1331.60	1334.11	252998	0	0
2017.09.07	00:00:00	1334.06	1349.92	1332.61	1349.04	275999	0	0
2017.09.08	00:00:00	1348.33	1357.54	1342.79	1346.59	297300	0	0
2017.09.11	00:00:00	1336.96	1340.07	1326.42	1327.55	231295	0	0
2017.09.12	00:00:00	1327.02	1332.17	1322.68	1331.91	235330	0	0
2017.09.13	00:00:00	1331.83	1334.70	1320.87	1323.14	230512	0	0
2017.09.14	00:00:00	1323.37	1330.83	1315.71	1329.45	247159	0	0
2017.09.15	00:00:00	1329.25	1334.40	1319.73	1320.40	254029	0	0
2017.09.18	00:00:00	1319.23	1319.97	1304.68	1307.50	200808	0	0
2017.09.19	00:00:00	1306.38	1311.72	1305.19	1311.12	219512	0	0
2017.09.20	00:00:00	1310.92	1316.04	1296.05	1301.18	248859	0	0
2017.09.21	00:00:00	1301.13	1301.75	1288.16	1291.34	254675	0	0
2017.09.22	00:00:00	1290.93	1298.74	1290.82	1297.01	209203	0	0
2017.09.25	00:00:00	1297.72	1312.14	1289.33	1310.60	259076	0	0
2017.09.26	00:00:00	1310.17	1313.68	1292.21	1293.72	250136	0	0
2017.09.27	00:00:00	1293.42	1296.25	1281.49	1282.80	255330	0	0
2017.09.28	00:00:00	1282.12	1288.82	1277.77	1287.41	242535	0	0
2017.09.29	00:00:00	1287.13	1290.37	1275.87	1279.45	220862	0	0
2017.10.02	00:00:00	1278.65	1280.16	1269.61	1270.85	211232	0	0
2017.10.03	00:00:00	1270.21	1274.77	1268.35	1271.82	174848	0	0
2017.10.04	00:00:00	1271.71	1282.25	1270.59	1274.69	194612	0	0
2017.10.05	00:00:00	1274.75	1279.02	1266.40	1268.14	183907	0	0
2017.10.06	00:00:00	1268.07	1276.36	1260.64	1276.27	219348	0	0
2017.10.09	00:00:00	1275.21	1285.46	1275.21	1283.97	156702	0	0
2017.10.10	00:00:00	1284.30	1294.24	1282.15	1287.75	231317	0	0
2017.10.11	00:00:00	1288.14	1293.57	1284.59	1291.72	223514	0	0
2017.10.12	00:00:00	1291.86	1297.51	1289.69	1293.51	199651	0	0
2017.10.13	00:00:00	1293.07	1303.78	1291.02	1303.40	224116	0	0
2017.10.16	00:00:00	1302.57	1306.08	1290.49	1295.10	205666	0	0
2017.10.17	00:00:00	1294.91	1296.28	1281.40	1285.15	215379	0	0
2017.10.18	00:00:00	1284.93	1288.88	1277.00	1280.90	196779	0	0
2017.10.19	00:00:00	1280.81	1290.50	1276.62	1289.70	267259	0	0
2017.10.20	00:00:00	1290.09	1291.12	1277.94	1280.23	247822	0	0
2017.10.23	00:00:00	1279.47	1283.31	1272.59	1282.00	214109	0	0
2017.10.24	00:00:00	1281.68	1283.67	1273.77	1276.68	226138	0	0
2017.10.25	00:00:00	1276.55	1280.04	1271.04	1277.45	270057	0	0
2017.10.26	00:00:00	1277.19	1282.57	1265.75	1267.06	268433	0	0
2017.10.27	00:00:00	1267.13	1273.82	1263.74	1273.54	255419	0	0
2017.10.30	00:00:00	1273.01	1278.85	1268.98	1276.31	136054	0	0
2017.10.31	00:00:00	1276.46	1278.19	1267.75	1270.81	213036	0	0
2017.11.01	00:00:00	1270.63	1280.93	1268.01	1274.56	235827	0	0
2017.11.02	00:00:00	1274.66	1284.18	1273.40	1275.91	281476	0	0
2017.11.03	00:00:00	1276.60	1280.51	1265.54	1270.14	207341	0	0
2017.11.06	00:00:00	1269.19	1282.93	1266.07	1281.85	231804	0	0
2017.11.07	00:00:00	1281.67	1281.84	1271.91	1275.18	236509	0	0
2017.11.08	00:00:00	1275.08	1287.24	1275.08	1281.40	232531	0	0
2017.11.09	00:00:00	1281.36	1288.54	1280.00	1284.99	310847	0	0
2017.11.10	00:00:00	1285.41	1287.10	1273.47	1275.72	253296	0	0
2017.11.13	00:00:00	1274.01	1279.78	1273.78	1278.26	212177	0	0
2017.11.14	00:00:00	1278.34	1283.63	1270.03	1280.15	243323	0	0
2017.11.15	00:00:00	1280.34	1289.65	1276.75	1278.18	298407	0	0
2017.11.16	00:00:00	1277.83	1281.82	1275.16	1278.58	239231	0	0
2017.11.17	00:00:00	1278.76	1296.95	1278.28	1294.22	264938	0	0
2017.11.20	00:00:00	1293.27	1294.82	1274.28	1276.81	270535	0	0
2017.11.21	00:00:00	1276.82	1284.77	1276.27	1280.24	241445	0	0
2017.11.22	00:00:00	1280.66	1294.70	1279.07	1292.05	255899	0	0
2017.11.23	00:00:00	1292.17	1293.58	1287.02	1290.83	123389	0	0
2017.11.24	00:00:00	1291.35	1293.25	1285.73	1288.45	184317	0	0
2017.11.27	00:00:00	1288.32	1299.24	1286.77	1294.37	216873	0	0
2017.11.28	00:00:00	1293.64	1297.46	1290.69	1293.62	229933	0	0
2017.11.29	00:00:00	1293.94	1296.70	1282.05	1283.56	278872	0	0
2017.11.30	00:00:00	1283.25	1285.31	1270.40	1274.88	283380	0	0
2017.12.01	00:00:00	1274.93	1289.33	1271.65	1280.00	344845	0	0
2017.12.04	00:00:00	1274.06	1277.16	1271.08	1276.05	273262	0	0
2017.12.05	00:00:00	1276.09	1277.06	1261.01	1265.82	243461	0	0
2017.12.06	00:00:00	1265.73	1269.27	1262.59	1263.31	277587	0	0
2017.12.07	00:00:00	1262.34	1264.48	1243.99	1247.04	259534	0	0
2017.12.08	00:00:00	1247.10	1252.37	1243.97	1248.18	247500	0	0
2017.12.11	00:00:00	1247.39	1251.56	1240.73	1242.11	197422	0	0
2017.12.12	00:00:00	1241.95	1246.24	1236.52	1244.40	198832	0	0
2017.12.13	00:00:00	1243.97	1257.07	1240.29	1255.63	259010	0	0
2017.12.14	00:00:00	1255.23	1259.09	1250.52	1252.66	243441	0	0
2017.12.15	00:00:00	1253.05	1261.87	1252.73	1255.46	246563	0	0
2017.12.18	00:00:00	1255.22	1264.01	1252.79	1262.02	224708	0	0
2017.12.19	00:00:00	1262.28	1265.30	1259.28	1261.57	211460	0	0
2017.12.20	00:00:00	1261.60	1267.91	1261.36	1265.41	219691	0	0
2017.12.21	00:00:00	1265.24	1269.01	1262.81	1266.59	186480	0	0
2017.12.22	00:00:00	1266.85	1276.26	1265.05	1275.39	174564	0	0
2017.12.26	00:00:00	1274.31	1283.81	1273.37	1282.85	115861	0	0
2017.12.27	00:00:00	1283.27	1289.03	1281.34	1287.16	188813	0	0
2017.12.28	00:00:00	1287.81	1295.24	1287.01	1294.90	187329	0	0
2017.12.29	00:00:00	1294.97	1307.60	1293.89	1302.66	181679	0	0
2018.01.02	00:00:00	1302.74	1318.93	1302.06	1317.41	220337	0	0
2018.01.03	00:00:00	1317.49	1321.47	1307.46	1313.11	225714	0	0
2018.01.04	00:00:00	1312.89	1326.03	1305.91	1322.71	232236	0	0
2018.01.05	00:00:00	1321.87	1323.46	1313.70	1320.03	236195	0	0
2018.01.08	00:00:00	1319.77	1322.17	1314.84	1320.41	167890	0	0
2018.01.09	00:00:00	1319.75	1320.49	1308.85	1312.78	224306	0	0
2018.01.10	00:00:00	1311.90	1327.74	1308.26	1316.63	287095	0	0
2018.01.11	00:00:00	1316.23	1323.98	1315.72	1322.36	243981	0	0
2018.01.12	00:00:00	1322.22	1339.39	1321.59	1338.30	253411	0	0
2018.01.15	00:00:00	1336.41	1344.77	1335.92	1340.07	170641	0	0
2018.01.16	00:00:00	1340.27	1342.32	1331.91	1338.40	256558	0	0
2018.01.17	00:00:00	1338.46	1344.00	1325.97	1326.11	299661	0	0
2018.01.18	00:00:00	1326.85	1333.14	1324.26	1326.81	281526	0	0
2018.01.19	00:00:00	1326.54	1338.09	1326.32	1331.56	260734	0	0
2018.01.22	00:00:00	1333.85	1335.68	1328.44	1333.93	212020	0	0
2018.01.23	00:00:00	1332.86	1341.81	1331.39	1341.34	247484	0	0
2018.01.24	00:00:00	1340.93	1362.14	1339.52	1358.40	292343	0	0
2018.01.25	00:00:00	1356.73	1366.08	1342.48	1348.27	395911	0	0
2018.01.26	00:00:00	1346.73	1357.14	1344.63	1350.10	347786	0	0
2018.01.29	00:00:00	1349.07	1352.41	1337.61	1340.34	271294	0	0
2018.01.30	00:00:00	1340.23	1348.93	1334.46	1338.52	317597	0	0
2018.01.31	00:00:00	1337.86	1347.58	1332.70	1345.04	338381	0	0
2018.02.01	00:00:00	1344.18	1351.05	1337.27	1348.79	337844	0	0
2018.02.02	00:00:00	1348.61	1350.08	1327.42	1332.69	372367	0	0
2018.02.05	00:00:00	1331.85	1341.61	1329.02	1339.53	410775	0	0
2018.02.06	00:00:00	1339.49	1346.12	1320.24	1324.34	598820	0	0
2018.02.07	00:00:00	1322.83	1332.32	1311.49	1318.42	446665	0	0
2018.02.08	00:00:00	1317.70	1322.17	1307.07	1318.83	467361	0	0
2018.02.09	00:00:00	1318.14	1322.68	1311.15	1315.73	485430	0	0
2018.02.12	00:00:00	1314.94	1326.81	1314.18	1322.52	311008	0	0
2018.02.13	00:00:00	1322.06	1331.08	1321.63	1329.36	338051	0	0
2018.02.14	00:00:00	1328.76	1355.62	1317.62	1350.42	460283	0	0
2018.02.15	00:00:00	1349.68	1357.15	1348.58	1353.23	356972	0	0
2018.02.16	00:00:00	1353.33	1361.75	1344.78	1347.51	339774	0	0
2018.02.19	00:00:00	1347.51	1351.40	1345.82	1346.62	171817	0	0
2018.02.20	00:00:00	1346.32	1348.20	1328.48	1329.44	306597	0	0
2018.02.21	00:00:00	1328.47	1336.24	1322.40	1324.46	356533	0	0
2018.02.22	00:00:00	1323.39	1332.14	1320.96	1332.04	328214	0	0
2018.02.23	00:00:00	1331.25	1332.17	1325.83	1328.84	264264	0	0
2018.02.26	00:00:00	1328.20	1341.06	1326.69	1333.26	286680	0	0
2018.02.27	00:00:00	1333.05	1336.74	1313.44	1318.46	336708	0	0
2018.02.28	00:00:00	1317.26	1322.56	1315.64	1318.07	301684	0	0
2018.03.01	00:00:00	1317.57	1321.18	1302.82	1316.96	437603	0	0
2018.03.02	00:00:00	1316.38	1325.47	1315.25	1322.18	363408	0	0
2018.03.05	00:00:00	1323.75	1327.79	1317.56	1320.30	351863	0	0
2018.03.06	00:00:00	1319.42	1338.48	1319.42	1334.62	354295	0	0
2018.03.07	00:00:00	1337.66	1340.51	1322.20	1325.52	374978	0	0
2018.03.08	00:00:00	1324.64	1329.05	1319.00	1321.91	316392	0	0
2018.03.09	00:00:00	1321.39	1325.16	1312.89	1323.46	328786	0	0
2018.03.12	00:00:00	1323.49	1324.28	1315.09	1323.02	245379	0	0
2018.03.13	00:00:00	1322.34	1328.34	1313.85	1326.38	306354	0	0
2018.03.14	00:00:00	1325.46	1330.04	1321.47	1324.93	290431	0	0
2018.03.15	00:00:00	1324.00	1327.92	1314.95	1316.12	287013	0	0
2018.03.16	00:00:00	1316.20	1321.75	1309.65	1313.57	291799	0	0
2018.03.19	00:00:00	1313.07	1319.64	1307.79	1316.88	322115	0	0
2018.03.20	00:00:00	1316.46	1318.28	1307.21	1311.13	302127	0	0
2018.03.21	00:00:00	1310.74	1336.74	1309.85	1332.04	367003	0	0
2018.03.22	00:00:00	1331.94	1334.90	1324.82	1328.92	403395	0	0
2018.03.23	00:00:00	1328.92	1350.24	1328.92	1347.60	421640	0	0
2018.03.26	00:00:00	1346.17	1355.93	1343.50	1353.48	306060	0	0
2018.03.27	00:00:00	1353.34	1356.84	1339.87	1344.68	327882	0	0
2018.03.28	00:00:00	1345.44	1347.05	1323.48	1324.76	408923	0	0
2018.03.29	00:00:00	1324.62	1328.35	1321.20	1325.15	321777	0	0
2018.04.02	00:00:00	1325.74	1344.96	1324.84	1341.29	312758	0	0
2018.04.03	00:00:00	1340.68	1342.50	1328.91	1332.77	363515	0	0
2018.04.04	00:00:00	1332.59	1348.26	1331.52	1333.22	399493	0	0
2018.04.05	00:00:00	1332.97	1334.90	1322.76	1326.56	315763	0	0
2018.04.06	00:00:00	1326.17	1335.46	1319.88	1332.80	413059	0	0
2018.04.09	00:00:00	1333.57	1338.00	1326.90	1336.26	315679	0	0
2018.04.10	00:00:00	1335.96	1342.58	1331.10	1339.56	335926	0	0
2018.04.11	00:00:00	1339.34	1365.29	1339.10	1353.18	354616	0	0
2018.04.12	00:00:00	1352.65	1353.19	1333.76	1335.00	350758	0	0
2018.04.13	00:00:00	1334.55	1347.19	1333.29	1345.16	302915	0	0
2018.04.16	00:00:00	1346.37	1350.53	1340.19	1345.82	274244	0	0
2018.04.17	00:00:00	1346.20	1349.42	1337.69	1347.27	258357	0	0
2018.04.18	00:00:00	1347.35	1355.75	1342.32	1349.30	279969	0	0
2018.04.19	00:00:00	1349.07	1354.74	1340.95	1345.46	313193	0	0
2018.04.20	00:00:00	1345.48	1346.31	1334.98	1335.55	251877	0	0
2018.04.23	00:00:00	1333.91	1335.49	1322.12	1324.73	244661	0	0
2018.04.24	00:00:00	1324.44	1332.68	1322.09	1330.40	278376	0	0
2018.04.25	00:00:00	1330.13	1332.08	1318.82	1323.30	248734	0	0
2018.04.26	00:00:00	1322.44	1326.62	1315.31	1316.92	271057	0	0
2018.04.27	00:00:00	1316.70	1325.24	1315.43	1323.04	246081	0	0
2018.04.30	00:00:00	1322.54	1325.97	1310.23	1315.26	227014	0	0
2018.05.01	00:00:00	1314.98	1316.37	1301.81	1303.96	216611	0	0
2018.05.02	00:00:00	1303.48	1313.51	1303.42	1304.75	302286	0	0
2018.05.03	00:00:00	1304.25	1318.12	1304.25	1312.17	305756	0	0
2018.05.04	00:00:00	1311.84	1315.40	1307.99	1314.72	254654	0	0
2018.05.07	00:00:00	1314.98	1318.95	1310.25	1314.15	209359	0	0
2018.05.08	00:00:00	1312.94	1317.83	1306.10	1314.36	291921	0	0
2018.05.09	00:00:00	1314.57	1317.45	1304.31	1312.70	274451	0	0
2018.05.10	00:00:00	1312.48	1322.89	1310.78	1321.29	288590	0	0
2018.05.11	00:00:00	1321.30	1325.96	1317.37	1318.08	224925	0	0
2018.05.14	00:00:00	1317.92	1322.37	1312.98	1313.36	209866	0	0
2018.05.15	00:00:00	1312.95	1314.89	1288.71	1290.57	274813	0	0
2018.05.16	00:00:00	1290.11	1296.92	1286.40	1290.74	278648	0	0
2018.05.17	00:00:00	1290.25	1294.41	1285.12	1290.85	264937	0	0
2018.05.18	00:00:00	1290.53	1294.24	1286.09	1292.64	221090	0	0
2018.05.21	00:00:00	1290.52	1293.16	1282.09	1292.66	234794	0	0
2018.05.22	00:00:00	1292.10	1296.26	1287.98	1291.33	254254	0	0
2018.05.23	00:00:00	1291.27	1298.53	1287.94	1293.40	325273	0	0
2018.05.24	00:00:00	1293.64	1306.64	1292.77	1304.76	258593	0	0
2018.05.25	00:00:00	1304.30	1307.80	1299.89	1300.80	275073	0	0
2018.05.28	00:00:00	1299.62	1300.36	1295.54	1297.67	165705	0	0
2018.05.29	00:00:00	1297.42	1306.56	1293.02	1298.64	363623	0	0
2018.05.30	00:00:00	1298.25	1304.37	1295.90	1301.31	378798	0	0
2018.05.31	00:00:00	1301.25	1306.47	1297.70	1298.11	328748	0	0
2018.06.01	00:00:00	1298.47	1300.64	1289.36	1293.47	288032	0	0
2018.06.04	00:00:00	1292.53	1298.10	1290.26	1291.86	239377	0	0
2018.06.05	00:00:00	1292.09	1300.56	1289.81	1296.41	253880	0	0
2018.06.06	00:00:00	1296.18	1301.83	1293.81	1296.51	236370	0	0
2018.06.07	00:00:00	1296.40	1303.15	1294.89	1297.09	268881	0	0
2018.06.08	00:00:00	1296.82	1300.57	1293.34	1298.71	242900	0	0
2018.06.11	00:00:00	1299.77	1302.24	1294.12	1300.24	193850	0	0
2018.06.12	00:00:00	1299.77	1300.57	1293.19	1295.78	199852	0	0
2018.06.13	00:00:00	1294.91	1301.24	1292.02	1299.50	218731	0	0
2018.06.14	00:00:00	1299.13	1309.29	1297.54	1302.09	267908	0	0
2018.06.15	00:00:00	1302.21	1303.14	1275.46	1280.23	281929	0	0
2018.06.18	00:00:00	1277.47	1282.44	1276.99	1278.33	181946	0	0
2018.06.19	00:00:00	1278.10	1284.08	1270.45	1274.44	283767	0	0
2018.06.20	00:00:00	1274.70	1276.43	1267.66	1267.94	234097	0	0
2018.06.21	00:00:00	1267.54	1270.13	1261.37	1267.08	268300	0	0
2018.06.22	00:00:00	1266.56	1271.22	1266.36	1269.22	210452	0	0
2018.06.25	00:00:00	1270.08	1272.58	1264.49	1265.45	224681	0	0
2018.06.26	00:00:00	1265.53	1267.66	1254.76	1258.81	241692	0	0
2018.06.27	00:00:00	1258.80	1260.11	1250.73	1252.02	290296	0	0
2018.06.28	00:00:00	1251.07	1254.27	1245.96	1248.17	269940	0	0
2018.06.29	00:00:00	1247.13	1255.64	1246.14	1252.90	260628	0	0
2018.07.02	00:00:00	1251.42	1254.20	1239.69	1241.88	231104	0	0
2018.07.03	00:00:00	1241.87	1256.88	1237.95	1252.69	249180	0	0
2018.07.04	00:00:00	1251.39	1261.10	1251.39	1256.62	168245	0	0
2018.07.05	00:00:00	1256.27	1259.76	1251.31	1257.62	238721	0	0
2018.07.06	00:00:00	1256.58	1258.88	1252.81	1254.67	214256	0	0
2018.07.09	00:00:00	1255.20	1265.95	1254.79	1257.63	184494	0	0
2018.07.10	00:00:00	1257.31	1260.37	1247.36	1255.48	202256	0	0
2018.07.11	00:00:00	1255.75	1256.92	1241.55	1242.07	262248	0	0
2018.07.12	00:00:00	1242.00	1248.56	1241.33	1247.07	203599	0	0
2018.07.13	00:00:00	1247.02	1248.13	1236.50	1241.24	207505	0	0
2018.07.16	00:00:00	1240.71	1245.57	1238.34	1240.89	166319	0	0
2018.07.17	00:00:00	1240.43	1245.01	1226.09	1227.60	224379	0	0
2018.07.18	00:00:00	1226.76	1229.15	1221.07	1227.48	207507	0	0
2018.07.19	00:00:00	1227.09	1229.13	1211.53	1222.72	290243	0	0
2018.07.20	00:00:00	1222.98	1232.28	1215.68	1231.61	318715	0	0
2018.07.23	00:00:00	1230.52	1235.15	1222.26	1224.49	252215	0	0
2018.07.24	00:00:00	1223.45	1229.53	1218.14	1224.40	256912	0	0
2018.07.25	00:00:00	1223.50	1234.18	1223.27	1231.45	252211	0	0
2018.07.26	00:00:00	1231.01	1235.25	1222.36	1222.56	241567	0	0
2018.07.27	00:00:00	1221.96	1227.34	1217.56	1222.97	203967	0	0
2018.07.30	00:00:00	1221.32	1225.09	1219.01	1221.44	164414	0	0
2018.07.31	00:00:00	1221.25	1228.62	1213.99	1223.70	247272	0	0
2018.08.01	00:00:00	1222.69	1224.83	1215.80	1215.94	230355	0	0
2018.08.02	00:00:00	1215.02	1221.15	1207.10	1207.75	229964	0	0
2018.08.03	00:00:00	1207.34	1220.05	1204.50	1213.29	236014	0	0
2018.08.06	00:00:00	1213.47	1217.88	1206.37	1207.34	182925	0	0
2018.08.07	00:00:00	1206.54	1216.15	1206.54	1210.95	187399	0	0
2018.08.08	00:00:00	1210.03	1215.87	1206.48	1213.65	209657	0	0
2018.08.09	00:00:00	1213.07	1217.29	1210.77	1212.30	216756	0	0
2018.08.10	00:00:00	1211.41	1217.11	1205.75	1211.55	320140	0	0
2018.08.13	00:00:00	1210.67	1213.86	1191.66	1193.53	309555	0	0
2018.08.14	00:00:00	1193.88	1198.73	1192.05	1193.93	232974	0	0
2018.08.15	00:00:00	1193.47	1194.71	1173.10	1174.67	309853	0	0
2018.08.16	00:00:00	1174.79	1182.08	1160.20	1174.04	355180	0	0
2018.08.17	00:00:00	1173.25	1185.03	1171.92	1184.33	268271	0	0
2018.08.20	00:00:00	1183.33	1190.87	1182.80	1190.48	206710	0	0
2018.08.21	00:00:00	1190.18	1197.03	1187.66	1196.06	237784	0	0
2018.08.22	00:00:00	1195.92	1201.60	1192.57	1195.44	236612	0	0
2018.08.23	00:00:00	1195.91	1196.62	1183.90	1185.19	241593	0	0
2018.08.24	00:00:00	1184.99	1208.57	1183.14	1206.01	266929	0	0
2018.08.27	00:00:00	1207.01	1212.41	1203.09	1211.25	207083	0	0
2018.08.28	00:00:00	1210.37	1214.30	1199.63	1201.03	243703	0	0
2018.08.29	00:00:00	1199.61	1207.25	1199.61	1206.53	234375	0	0
2018.08.30	00:00:00	1205.92	1207.86	1196.29	1199.81	253645	0	0
2018.08.31	00:00:00	1199.64	1208.86	1198.26	1200.93	260630	0	0
2018.09.03	00:00:00	1200.62	1203.89	1195.67	1200.25	146667	0	0
2018.09.04	00:00:00	1200.80	1202.02	1189.64	1191.40	254213	0	0
2018.09.05	00:00:00	1190.72	1198.41	1190.72	1196.70	219371	0	0
2018.09.06	00:00:00	1196.66	1206.99	1195.83	1200.06	249477	0	0
2018.09.07	00:00:00	1199.23	1203.53	1193.46	1195.95	265050	0	0
2018.09.10	00:00:00	1195.08	1198.52	1191.55	1195.81	202602	0	0
2018.09.11	00:00:00	1194.92	1199.38	1187.73	1198.62	207573	0	0
2018.09.12	00:00:00	1198.05	1208.48	1192.70	1206.13	245288	0	0
